,0,1,2
[[ 50.  64.]],-9.974566113889043,-9.974696056381664,-9.974659977526004
[[ 51.  62.]],-9.977261517473801,-9.977087068878307,-9.977070160431444
[[ 53.  58.]],-9.9796191087607,-9.978675961627038,-9.978570671661805
[[ 53.  56.]],-9.98202083458858,-9.982112394135962,-9.982004960842607
[[ 54.  53.]],-9.98097106015044,-9.980941523771397,-9.98083322083866
[[ 51.  40.]],-9.980673495461126,-9.980769848297713,-9.980835688609677
[[ 50.  38.]],-9.979926676126878,-9.979911954253073,-9.980000134520166
[[ 47.  36.]],-9.982149025220977,-9.982085273979822,-9.982190402002727
[[ 36.  32.]],-9.982834104303844,-9.98310042998075,-9.985622942674636
[[ 35.  33.]],-9.986695849405212,-9.986661737711671,-9.986658942878456
[[ 29.  35.]],-9.989270643989576,-9.989327828456283,-9.989378620655833
[[ 28.  36.]],-9.989890921045234,-9.989923993409807,-9.989894842099533
[[ 27.  36.]],-9.988844116023936,-9.988826801191324,-9.98887030538542
[[ 26.  37.]],-9.988741629389036,-9.988813997635262,-9.988819948915602
[[ 22.  41.]],-9.98524029938416,-9.985268612475927,-9.985270734383542
[[ 21.  43.]],-9.983859493334107,-9.983824266996226,-9.983856636649236
[[ 21.  45.]],-9.98349839308973,-9.983474633659867,-9.983454950081207
[[ 21.  53.]],-9.977652044253233,-9.977664203281302,-9.977633606081724
[[ 22.  56.]],-9.975689233973084,-9.975511922426717,-9.975557713185523
[[ 23.  60.]],-9.971477323779943,-9.971954063517018,-9.971481500293342
[[ 26.  63.]],-9.971683473981026,-9.971649684649586,-9.970962275760801
[[ 27.  65.]],-9.968357993698397,-9.96726700798056,-9.966667486670993
[[ 28.  65.]],-9.972304326825356,-9.970290564822276,-9.969743793603898
[[ 36.  67.]],-9.978022209168524,-9.977039484315613,-9.975002030962694
[[ 42.  68.]],-9.973155096857203,-9.974344098593823,-9.972082447956383
[[ 46.  67.]],-9.974217176414637,-9.97301469678628,-9.973013048746598
[[ 48.  65.]],-9.976120205056006,-9.975998799285668,-9.975877634657936
[[ 49.  65.]],-9.973892206435538,-9.97391156599465,-9.973873823931156
[[ 51.  64.]],-9.970600227325583,-9.970613606253801,-9.970522033311473
[[ 52.  62.]],-9.974193840641963,-9.974252378472027,-9.974287849075006
[[ 52.  60.]],-9.978586799494556,-9.978491593688503,-9.978339354216024
[[ 53.  60.]],-9.974894271235618,-9.97476190793082,-9.97462186490968
[[ 54.  59.]],-9.973668236441027,-9.973489124187749,-9.973579495360145
[[ 55.  57.]],-9.97286265952426,-9.973114579215226,-9.972855224693506
[[ 55.  55.]],-9.975634160363846,-9.975734179948832,-9.97577278468092
[[ 55.  53.]],-9.976519484379406,-9.976481148541842,-9.976582746062196
[[ 56.  52.]],-9.973192755801561,-9.973101733522356,-9.97310760660496
[[ 56.  50.]],-9.974432349320304,-9.97432383029197,-9.974393216930418
[[ 55.  48.]],-9.977639213435493,-9.977750265692308,-9.977703863995584
[[ 55.  46.]],-9.976004136690204,-9.976005997736754,-9.976049878719646
[[ 55.  44.]],-9.974013854348973,-9.974073445849557,-9.97402658881785
[[ 54.  44.]],-9.977318854919329,-9.977287935646986,-9.977292072247183
[[ 54.  42.]],-9.97482827938533,-9.974812800800553,-9.974845957064897
[[ 53.  39.]],-9.972616297311584,-9.97265759254333,-9.972577429504254
[[ 52.  39.]],-9.976411930303986,-9.976397978383162,-9.977051311868438
[[ 51.  37.]],-9.974936262042387,-9.975009132754801,-9.975342857726167
[[ 50.  35.]],-9.97307782523052,-9.973030273723193,-9.974769742266968
[[ 49.  33.]],-9.968997477413424,-9.969198222046437,-9.971526261813503
[[ 47.  32.]],-9.97167490330346,-9.97298462376925,-9.973124060604423
[[ 46.  31.]],-9.970452489210157,-9.970421196777536,-9.970762773716887
[[ 44.  31.]],-9.975301593870583,-9.9758634573784,-9.975418644124188
[[ 43.  29.]],-9.971123481017463,-9.971076841509731,-9.971339819492952
[[ 40.  30.]],-9.977433900803444,-9.97755729454625,-9.977743240921598
[[ 38.  30.]],-9.978095473056475,-9.978599671559508,-9.979239973054412
[[ 37.  30.]],-9.97833640575637,-9.978224603363596,-9.979375132535514
[[ 35.  30.]],-9.978153360603457,-9.978730817715086,-9.979885869465884
[[ 32.  29.]],-9.974985345030477,-9.976054187217354,-9.975387309005107
[[ 28.  32.]],-9.979334437034796,-9.980385710118249,-9.981499176288851
[[ 26.  34.]],-9.983810655284346,-9.983048624872763,-9.983963252808284
[[ 25.  35.]],-9.983685793208547,-9.983654334047806,-9.983713943559815
[[ 24.  36.]],-9.983486737142108,-9.983570072570927,-9.983557544049864
[[ 23.  38.]],-9.985014287961922,-9.985022116344117,-9.985089255453707
[[ 22.  42.]],-9.985519743423216,-9.985508131089604,-9.985420019176463
[[ 30.  66.]],-9.97215700304218,-9.97158468768436,-9.97108782362723
[[ 32.  67.]],-9.971383794371024,-9.972478814006383,-9.971322590491773
[[ 41.  70.]],-9.967430984242,-9.965065264813036,-9.964884578169901
[[ 42.  71.]],-9.957862705353316,-9.957883627338054,-9.957637086438707
[[ 45.  68.]],-9.969906138817564,-9.969866001765656,-9.969896644507989
[[ 49.  67.]],-9.96738666527,-9.965471450356793,-9.965500260298626
[[ 51.  65.]],-9.968261686697897,-9.967769385931623,-9.96764488277091
[[ 52.  64.]],-9.967488311112767,-9.967457258451462,-9.967374804664916
[[ 53.  62.]],-9.971144261813356,-9.970973875256773,-9.970807675491908
[[ 54.  60.]],-9.971574238989982,-9.971405187662409,-9.971356220060466
[[ 55.  58.]],-9.970702192251792,-9.970640903456617,-9.970723717224244
[[ 56.  57.]],-9.967731641765733,-9.96790793359909,-9.96797510563018
[[ 57.  53.]],-9.96869320809295,-9.968778559755318,-9.968628529671477
[[ 57.  51.]],-9.970054899135167,-9.969980962397774,-9.970100071144577
[[ 57.  49.]],-9.970161447393526,-9.970156898541264,-9.96993657413178
[[ 57.  48.]],-9.969902479040833,-9.969867517563063,-9.969798296467351
[[ 57.  46.]],-9.965906709520484,-9.966071813000118,-9.96589969023176
[[ 56.  45.]],-9.97026938408716,-9.970273618654755,-9.970398961687364
[[ 56.  44.]],-9.970195723060062,-9.97015842247142,-9.970202760699983
[[ 55.  43.]],-9.97169847533662,-9.971697437025156,-9.971949386206306
[[ 54.  39.]],-9.969358908129944,-9.96940374604836,-9.9694850334643
[[ 52.  35.]],-9.965697617638924,-9.965680630128553,-9.96906503631302
[[ 50.  33.]],-9.96586368768267,-9.965883218949033,-9.966091868509666
[[ 47.  29.]],-9.959837315617802,-9.963063318689647,-9.960921698995973
[[ 44.  28.]],-9.964249340564864,-9.964499644714044,-9.96430292289558
[[ 42.  28.]],-9.96829862835715,-9.968249283515217,-9.96874659627752
[[ 41.  29.]],-9.972833465529886,-9.972765271908996,-9.972840720916695
[[ 39.  28.]],-9.971575874266831,-9.971820630563688,-9.971889037804619
[[ 37.  28.]],-9.972900526595565,-9.973234683547332,-9.97433284419734
[[ 36.  27.]],-9.968802613637099,-9.970467569464267,-9.969143736009807
[[ 34.  28.]],-9.973153947116167,-9.973504958829569,-9.975019934418805
[[ 33.  29.]],-9.975765571334188,-9.976911089288473,-9.976840364463133
[[ 27.  33.]],-9.980632370855009,-9.984031424183852,-9.982901492597193
[[ 24.  37.]],-9.985355882308427,-9.985384896429592,-9.98544919581298
[[ 22.  39.]],-9.983948236203046,-9.984183652298237,-9.984129629641624
[[ 20.  46.]],-9.981312608159806,-9.981311210896767,-9.981319520867613
[[ 20.  48.]],-9.98031576772949,-9.980363682214092,-9.980298430480318
[[ 20.  50.]],-9.978628432179278,-9.978573283596804,-9.978589096467232
[[ 20.  51.]],-9.97814785330873,-9.977911813082628,-9.977918369770293
[[ 21.  55.]],-9.975155262666313,-9.975130301945196,-9.975176036877224
[[ 24.  61.]],-9.972932778375252,-9.972557341860984,-9.972549313911292
[[ 25.  62.]],-9.97178732845931,-9.972589231910927,-9.971516236604645
[[ 33.  68.]],-9.971089625644069,-9.971509519993642,-9.968764721401195
[[ 34.  68.]],-9.970781625520882,-9.970035529569808,-9.969949841781863
[[ 43.  68.]],-9.973169899175916,-9.973067297223492,-9.971541383978161
[[ 50.  63.]],-9.979396527738606,-9.977221137296224,-9.977173534202095
[[ 50.  61.]],-9.983998921651608,-9.982253093192742,-9.982151703443687
[[ 53.  44.]],-9.980897490217867,-9.980812600510736,-9.980699131585345
[[ 52.  42.]],-9.981502107016489,-9.981681199656947,-9.98156012806383
[[ 51.  41.]],-9.982451842250693,-9.982514794276938,-9.982659249023742
[[ 49.  36.]],-9.978479610322669,-9.97849036898849,-9.978504598466733
[[ 46.  34.]],-9.979726608252733,-9.979807861734258,-9.979821318690846
[[ 45.  32.]],-9.976753752564273,-9.976691565818538,-9.976810014862428
[[ 44.  32.]],-9.978094907720372,-9.978140611414734,-9.978087295741084
[[ 42.  31.]],-9.978241467583313,-9.978346388104294,-9.978258118277092
[[ 41.  31.]],-9.979137529551837,-9.979157623565722,-9.979365063326346
[[ 39.  32.]],-9.982044373342774,-9.982199652440844,-9.982102898026644
[[ 38.  31.]],-9.980115164803301,-9.980523850562578,-9.980949642399857
[[ 32.  31.]],-9.979957601864346,-9.981838729874893,-9.980970707891448
[[ 29.  31.]],-9.977793863387392,-9.979316540182277,-9.980505537295443
[[ 25.  33.]],-9.976502938321367,-9.978158735184381,-9.97802183621332
[[ 24.  34.]],-9.9763841972755,-9.979101340274047,-9.979465631921943
[[ 23.  34.]],-9.973045991204213,-9.974081022637604,-9.97575263261023
[[ 22.  35.]],-9.972028656711238,-9.972109243900544,-9.97740739572153
[[ 21.  38.]],-9.979119212413117,-9.979153103180074,-9.979172135081187
[[ 19.  40.]],-9.975446145556873,-9.975216072719807,-9.975400985559745
[[ 18.  43.]],-9.97258128273362,-9.97262373522632,-9.972694785593065
[[ 17.  48.]],-9.965728706437094,-9.965627852878717,-9.96556075736667
[[ 17.  49.]],-9.96539482849468,-9.965587936803182,-9.96531023611002
[[ 17.  51.]],-9.964252640525793,-9.964529954027736,-9.958130996434416
[[ 18.  54.]],-9.963844079246432,-9.964122964509071,-9.963849524168591
[[ 18.  55.]],-9.965965270325317,-9.962763265714983,-9.96244012170601
[[ 21.  60.]],-9.96455957170492,-9.964214766466077,-9.963867830177364
[[ 22.  61.]],-9.967496534302112,-9.965300302381696,-9.965166617794278
[[ 23.  62.]],-9.96760464635667,-9.967881728097634,-9.964117624341783
[[ 24.  63.]],-9.966602874428123,-9.967280831511925,-9.966481831997195
[[ 25.  63.]],-9.970228790852687,-9.970192805566297,-9.97005983593643
[[ 26.  65.]],-9.968409438239958,-9.966961542352628,-9.967413378235882
[[ 29.  68.]],-9.96527309508623,-9.961653028214506,-9.960468347478503
[[ 32.  70.]],-9.957502964039607,-9.956710205817547,-9.954360512176322
[[ 33.  70.]],-9.95989989589381,-9.958449866244358,-9.958429848026263
[[ 35.  69.]],-9.968825477953065,-9.96734730136779,-9.96677686527731
[[ 38.  70.]],-9.965676686613733,-9.96677930058336,-9.963096368936199
[[ 44.  68.]],-9.973090678333216,-9.971385590184351,-9.970993304475767
[[ 45.  66.]],-9.977479570586356,-9.977490665653349,-9.97752262376917
[[ 48.  63.]],-9.981591537150962,-9.98156704463106,-9.981640988282573
[[ 50.  60.]],-9.985848959579503,-9.984095046545434,-9.984059012096537
[[ 51.  58.]],-9.986531876239553,-9.986386525620778,-9.98608020539859
[[ 52.  57.]],-9.984764428836908,-9.984346694971096,-9.984699504892292
[[ 53.  55.]],-9.98316410423002,-9.983250580832122,-9.98322814589615
[[ 52.  43.]],-9.982455882569155,-9.982405012662266,-9.982453787798306
[[ 45.  36.]],-9.984523272342148,-9.984646768546707,-9.984649265979655
[[ 29.  33.]],-9.983327162228953,-9.983352027014671,-9.983459689476526
[[ 27.  35.]],-9.987108178810148,-9.987142306244573,-9.987129850133094
[[ 26.  36.]],-9.987456035494947,-9.987458538738,-9.98749494936485
[[ 25.  37.]],-9.987287265172153,-9.987443702435764,-9.987480690146212
[[ 23.  39.]],-9.986068961126172,-9.98606471324663,-9.986077295075317
[[ 20.  47.]],-9.980971736447362,-9.98097284524006,-9.980913963428998
[[ 20.  52.]],-9.976714977929749,-9.976700838251721,-9.97669491887977
[[ 28.  66.]],-9.969116168661676,-9.965491525555432,-9.965258901566893
[[ 38.  68.]],-9.972396060787851,-9.97502525567577,-9.971948441797508
[[ 39.  68.]],-9.972801137082833,-9.972813324712767,-9.972680127917236
[[ 47.  64.]],-9.980633879686533,-9.980681374523268,-9.980640406344977
[[ 49.  62.]],-9.982345362299274,-9.982096087213744,-9.982108919379476
[[ 51.  59.]],-9.983734450921784,-9.98362956667116,-9.98324490243176
[[ 53.  51.]],-9.985042041534813,-9.985139551063297,-9.985084612436344
[[ 23.  46.]],-9.987297505350721,-9.987189739429637,-9.987284852490877
[[ 23.  49.]],-9.986463786627496,-9.986479279904216,-9.986472863908835
[[ 27.  60.]],-9.98263816874795,-9.981317889746569,-9.981050029340423
[[ 40.  67.]],-9.976541350698337,-9.97660001634291,-9.97616277474257
[[ 43.  66.]],-9.979783228057027,-9.979095018161006,-9.978996081315973
[[ 53.  48.]],-9.984326207655824,-9.984345562760096,-9.984327436614755
[[ 53.  46.]],-9.982683897494,-9.982864016649186,-9.983087905013498
[[ 48.  35.]],-9.977976678607096,-9.978130648331918,-9.978231808266054
[[ 47.  34.]],-9.977918780299238,-9.978535417356753,-9.978623165490816
[[ 45.  34.]],-9.981464552373039,-9.981849366376316,-9.981628652981149
[[ 34.  32.]],-9.983948057956416,-9.985140238406618,-9.984036119412242
[[ 33.  33.]],-9.985890829820137,-9.986533576124204,-9.988817814860052
[[ 25.  39.]],-9.988997060164804,-9.989007590732847,-9.989058012325275
[[ 24.  40.]],-9.988029173772654,-9.988075707280544,-9.988088619683447
[[ 24.  57.]],-9.980948745503452,-9.980972094721633,-9.979871430686217
[[ 44.  37.]],-9.986515069512178,-9.988524854615628,-9.988245973435477
[[ 27.  46.]],-9.992611329849359,-9.992620828978426,-9.99259649398649
[[ 27.  50.]],-9.99132160703021,-9.991332731968695,-9.991309558262943
[[ 33.  62.]],-9.986943480917803,-9.98695702042544,-9.986943899813609
[[ 41.  38.]],-9.991673281117542,-9.99165709816016,-9.991941982347155
[[ 28.  60.]],-9.983136895982556,-9.983352931765797,-9.982937885297432
[[ 25.  52.]],-9.98774561862081,-9.987780737830066,-9.987719727904643
[[ 26.  56.]],-9.985880813995092,-9.985799787588938,-9.985681808189813
[[ 49.  47.]],-9.991230273191182,-9.990843870166847,-9.990873938250463
[[ 24.  43.]],-9.989277882409157,-9.989375863723007,-9.98938482044965
[[ 23.  51.]],-9.986284153473576,-9.985901711759752,-9.985432291967003
[[ 31.  43.]],-9.995989776226557,-9.995992924481596,-9.99600436366119
[[ 30.  51.]],-9.994163542390844,-9.994171099502173,-9.994166087786562
[[ 31.  55.]],-9.993028155627838,-9.992999765926672,-9.992973619010783
[[ 40.  58.]],-9.996624422439846,-9.996596970440297,-9.995781290325297
[[ 43.  55.]],-9.99671848793069,-9.996519466473648,-9.996505350801048
[[ 43.  54.]],-9.996935716248704,-9.99687968355607,-9.996871476167204
[[ 45.  50.]],-9.995923164309078,-9.995871186136249,-9.995976055485519
[[ 45.  46.]],-9.994723587692192,-9.99521339343394,-9.995241247387424
[[ 43.  43.]],-9.995144440199565,-9.995250984136957,-9.996192041891062
[[ 36.  39.]],-9.995488568046756,-9.995518758893997,-9.995731119597883
[[ 35.  62.]],-9.989309356562606,-9.98799023868134,-9.987758112077833
[[ 48.  58.]],-9.991925786189126,-9.991931655484027,-9.99191265751467
[[ 50.  45.]],-9.988411851913352,-9.988426523172151,-9.988417375470213
[[ 20.  45.]],-9.981707570143787,-9.981701987957006,-9.981736115562347
[[ 40.  65.]],-9.983872473828976,-9.983372911385587,-9.983338110151422
[[ 45.  63.]],-9.985671296218543,-9.985742900273364,-9.985644491231998
[[ 46.  62.]],-9.988399595345225,-9.986632166995918,-9.986611145911333
[[ 53.  54.]],-9.983593765227724,-9.983580730344661,-9.983506310349576
[[ 50.  39.]],-9.98161318046682,-9.981725031552218,-9.981795044720377
[[ 32.  30.]],-9.976743442979073,-9.978629691608482,-9.977715206542252
[[ 29.  32.]],-9.980488430571114,-9.981299035952553,-9.980489038096144
[[ 21.  42.]],-9.983755377653557,-9.983621761722608,-9.983665803657573
[[ 20.  44.]],-9.981986181656463,-9.982036342105003,-9.981981792598852
[[ 19.  46.]],-9.978737753583447,-9.978750884851543,-9.978571951689894
[[ 19.  48.]],-9.97819364076843,-9.978260850984991,-9.978207232319656
[[ 19.  50.]],-9.976599528932196,-9.976622834339823,-9.976598291610816
[[ 49.  64.]],-9.976953454555836,-9.97693902772579,-9.976917425437444
[[ 54.  57.]],-9.976066907295037,-9.975964340714564,-9.975871198285589
[[ 55.  51.]],-9.977441240515642,-9.977360864963957,-9.977459682214894
[[ 55.  50.]],-9.977573427202106,-9.977651332343036,-9.977511963875106
[[ 54.  45.]],-9.978244395316178,-9.978198498907226,-9.978558121393746
[[ 53.  42.]],-9.977902745002693,-9.97804467920289,-9.977916856790934
[[ 51.  38.]],-9.976897208438842,-9.976864436980339,-9.976849907553929
[[ 47.  33.]],-9.97481398273522,-9.974924184684397,-9.975660453922675
[[ 46.  32.]],-9.974594430889669,-9.97461060660152,-9.974649037920623
[[ 43.  30.]],-9.973454609672157,-9.973771886961,-9.973481695744145
[[ 35.  29.]],-9.976097525311783,-9.976159637667047,-9.978525473237966
[[ 31.  28.]],-9.97112185445435,-9.971327405654538,-9.971478814425485
[[ 24.  32.]],-9.96805235774015,-9.97201802149264,-9.970810272915507
[[ 21.  36.]],-9.97207562772136,-9.972655429543394,-9.974408331546744
[[ 20.  37.]],-9.9709304798675,-9.971824969788873,-9.971368819729657
[[ 19.  38.]],-9.972196612207995,-9.970182338495176,-9.973353672284103
[[ 18.  39.]],-9.964572067743138,-9.96502803671808,-9.965509889456124
[[ 17.  41.]],-9.964270505040863,-9.964155422975683,-9.964080546001384
[[ 17.  42.]],-9.963621669047171,-9.964112686441666,-9.964626274062836
[[ 16.  44.]],-9.959410863768,-9.961025183313916,-9.959424762392317
[[ 16.  47.]],-9.957830974916405,-9.957997516204363,-9.957842483224855
[[ 16.  48.]],-9.95775337974368,-9.957717370911798,-9.957772970327973
[[ 16.  49.]],-9.956978693707967,-9.95646264481193,-9.960661781540496
[[ 16.  51.]],-9.956940242523787,-9.953011382629123,-9.952748963772912
[[ 16.  53.]],-9.949421945166998,-9.94861910576435,-9.950933962339494
[[ 17.  55.]],-9.961722688935588,-9.958227940432579,-9.95030882556942
[[ 17.  57.]],-9.945981420729376,-9.945850144736882,-9.944597014244973
[[ 18.  58.]],-9.948981614051588,-9.951789961057315,-9.947972733755275
[[ 19.  60.]],-9.950263593142527,-9.948115087006233,-9.947978614016707
[[ 20.  60.]],-9.9576459049695,-9.956176834802614,-9.955627804655633
[[ 31.  67.]],-9.974796483972318,-9.970463512095256,-9.968736793988912
[[ 37.  70.]],-9.968097534630175,-9.965664022639938,-9.96287281605533
[[ 51.  63.]],-9.97486058412109,-9.974918399436326,-9.974799173079642
[[ 52.  61.]],-9.97637078931074,-9.97646869542419,-9.976319054403444
[[ 54.  58.]],-9.975469192244727,-9.975410351297427,-9.975372161598148
[[ 55.  54.]],-9.97665617526513,-9.976712124204347,-9.97665985426596
[[ 55.  52.]],-9.977315665435162,-9.977329939411943,-9.977257261690552
[[ 55.  49.]],-9.977597109146911,-9.977620284843322,-9.977554598759848
[[ 53.  41.]],-9.97701726128117,-9.976977044662933,-9.976990373188624
[[ 49.  35.]],-9.975826332962543,-9.976447373049863,-9.977033783760225
[[ 45.  31.]],-9.972971643566467,-9.97295616412741,-9.974294002723836
[[ 37.  27.]],-9.96894736688925,-9.969156491647322,-9.971700986584835
[[ 36.  28.]],-9.973037404840607,-9.972908910889043,-9.973591865971061
[[ 26.  31.]],-9.970635819514374,-9.973231161326108,-9.972836733487126
[[ 22.  33.]],-9.966705552649426,-9.967835936064183,-9.968910737078142
[[ 20.  35.]],-9.963789100594113,-9.964093496034414,-9.966830538102359
[[ 19.  36.]],-9.962963143012937,-9.964276012302967,-9.964667191998084
[[ 18.  36.]],-9.959139408793224,-9.959122254092339,-9.959158855239105
[[ 17.  37.]],-9.95725098734124,-9.957162806540717,-9.95732058419333
[[ 15.  40.]],-9.949412074084279,-9.949367211746207,-9.949574654038132
